,,,,,,,,,,,
ARRN,SEQ,HLT,soc1,soc2,soc3,english,용어1,용어2,용어3,용어4,용어5
0744,012,,1830,,,SEPTICAEMIA PNEUMOCOCCAL,폐구균패혈증,폐렴알균패혈증,,,
0744,013,,1830,,,SEPTICAEMIA SALMONELLA,살모넬라패혈증,,,,
0744,014,,1830,,,BACTERAEMIA ENTEROBACTER,엔테로박터균혈증,,,,
0744,015,,1830,,,BACTERAEMIA KLEBSIELLA,크렙지엘라균혈증,클레브시엘라균혈증,,,
0744,016,,1830,,,SEPSIS ENTEROCOCCAL,장구균패혈증,장내구균패혈증,장알균패혈증,,
0745,001,,1830,,,VACCINIA AGGRAVATED,우두악화,,,,
0746,001,,1700,,,CARCINOMA,암종,,,,
0747,001,,1420,,,BREAST ATROPHY,유방위축,,,,
0747,003,,1420,,,BREAST SIZE DECREASE,유방크기감소,,,,
0747,004,,1420,,,MASTATROPHY,유방위축,유선위축,,,
0748,001,,0200,,,MYOSITIS,근육염,근염,,,
0748,003,,0200,,,MYOSITIS-LIKE SYNDROME,근염유사증후군,근육염유사증후군,근염양증후군,근염같은증후군,
0749,001,0573,1700,1220,,LEUKAEMIA MONOCYTIC,단핵구성백혈병,단핵구백혈병,,,
0749,002,0573,1700,1220,,LEUKAEMIA MONOCYTIC ACUTE,급성단핵구성백혈병,급성단핵구백혈병,,,
0750,001,,1830,,,OTITIS MEDIA,중이염,,,,
0751,001,0327,0600,,,STOMATITIS APHTHOUS,아프타구내염,아프타성구내염,아프타입안염,,
0752,001,,0500,,,BREATH HOLDING,호흡중지,호흡정지,,,
0753,001,,1500,0410,,ENCEPHALOCELE,뇌류,뇌탈출증,,,
0754,001,,0600,,,INTESTINAL PERFORATION,장천공,창자천공,창자뚫림,,
0754,003,,0600,,,BOWEL PERFORATION,장천공,장뚫림,,,
0754,004,,0600,,,GASTROINTESTINAL PERFORATION,위장천공,위장관천공,위창자천공,,
0754,005,,0600,,,SMALL INTESTINAL PERFORATION,소장천공,작은창자천공,,,
0754,006,,0600,,,JEJUNAL PERFORATION,공장천공,빈창자천공,,,
0754,007,,0600,,,LARGE INTESTINAL PERFORATION,대장천공,큰창자천공,,,
0754,008,,0600,,,COLON PERFORATION,대장천공,잘록창자천공,,,
0754,009,,0600,,,CAECUM PERFORATION,맹장천공,막창자천공,,,
0756,001,,1230,,,FIBRINOLYSIS INCREASED,섬유소용해증가,,,,
0756,003,,1230,,,FIBRINOLYTIC ACTIVITY INCREASED,섬유소용해능증가,섬유소용해도증가,,,
0757,001,,0700,0800,,AG RATIO ABNORMAL,알부민글로불린비이상,알부민글로불린비율이상,,,
0757,003,,0700,0800,,ALBUMIN GLOBULIN RATIO ABNORMAL,알부민글로불린비이상,알부민글로불린비율이상,알부민글로불린비율이상,,
0757,004,,0700,0800,,ALBUMIN GLOBULIN RATIO INCREASED,알부민글로불린비증가,알부민글로불린비율증가,알부민글로불린비율증가,,
0757,005,,0700,0800,,ALBUMIN GLOBULIN RATIO DECREASED,알부민글로불린비감소,알부민글로불린비율감소,알부민글로불린비율감소,,
0758,001,,0600,0420,,SALIVA ALTERED,침변성,침변질,,,
0758,003,,0600,0420,,SALIVA VISCID,끈적이는침,끈적한침,,,
0758,004,,0600,0420,,SALIVA DISCOLOURATION,침변색,,,,
0759,001,,0900,1230,,ADRENAL HAEMORRHAGE,부신출혈,,,,
0760,001,,0600,0700,,STEATORRHOEA,지방변,,,,
0760,003,,0600,0700,,FAECAL FAT INCREASED,대변지방증가,,,,
0760,004,,0600,0700,,FATTY STOOLS,지방변,,,,
0761,001,0874,1810,,,TOLERANCE DECREASED,내성감소,,,,
0761,003,0874,1810,,,INTOLERANCE INDUCED,불내성유발,못견딤증유발,,,
0762,001,0210,1010,0420,,HYPERTENSION AGGRAVATED,고혈압악화,,,,
0763,001,0315,0600,,,DUODENAL ULCER HAEMORRHAGIC PERFORATED,출혈및천공성십이지장궤양,천공된출혈성십이지장궤양,출혈및천공성샘창자궤양,,
0764,001,,1500,1040,,VASCULAR MALFORMATION PERIPHERAL,말초혈관기형,,,,
0764,005,,1500,1040,,HAEMANGIOMA CONGENITAL,선천혈관종,선천적혈관종,선천성혈관종,,
0765,001,,1700,1300,,BLADDER PAPILLOMA,방광유두종,,,,
0766,001,,1700,1300,,BLADDER CARCINOMA,방광암종,방광암,,,
0766,002,,1700,1300,,URINARY BLADDER SARCOMA,방광육종,방광암종,,,
0767,001,,1210,,,SULFHAEMOGLOBINAEMIA,설프헤모글로빈혈증,황혈색소혈증,황혈색소증,,
0768,001,,1500,0900,,GOITRE CONGENITAL,선천갑상샘종,선천성갑상선종,선천갑상선종,,
0769,001,,1410,,,SEMEN ABNORMAL,정액이상,,정액비정상,,
0769,003,,1410,,,OLIGOSPERMIA,정자부족증,핍정자증,,,
0769,004,,1410,,,HAEMOSPERMIA,혈정액,혈정액증,,,
0769,005,,1410,,,AZOOSPERMIA,무정자증,정자없음증,,,
0770,001,,1810,,,ALCOHOL INTOLERANCE,알코올불내성,알코올못견딤증,,,
0770,003,,1810,,,INTOLERANCE ALCOHOLIC,알코올불내성,알코올못견딤증,,,
0770,004,,1810,,,ANTABUS EFFECT,안타부스효과,디설피람효과,,,
0771,001,0771,1040,1020,,ARTERIOSCLEROSIS,동맥경화증,,,,
0771,002,0771,1040,1020,,ARTERIOSCLEROSIS CORONARY ARTERY,관상동맥경화증,심장동맥경화증,,,
0771,003,0771,1040,1020,,ARTERIOSCLEROSIS AORTIC,대동맥경화증,,,,
0771,004,0771,1040,1020,,ARTERIOSCLEROSIS CEREBRAL,뇌혈관동맥경화증,뇌동맥경화증,,,
0772,001,0771,1040,1020,,ATHEROSCLEROSIS,죽상경화증,죽경화증,죽상동맥경화증,,
0772,002,0771,1040,1020,,AORTIC ATHEROSCLEROSIS,대동맥죽상경화증,대동맥죽경화증,,,
0774,001,1451,0410,,,HYPERREFLEXIA,과다반사,과다반사증,,,
0774,006,1451,0410,,,REFLEXES INCREASED,반사증가,,,,
0774,007,1451,0410,,,TENDON REFLEXES INCREASED,건반사증가,힘줄반사증가,,,
0775,001,0138,0410,,,PARALYSIS SPASTIC,강직성마비,경직성마비,경직마비,,
0776,001,,0200,,,DUPUYTREN'S CONTRACTURE,듀프트렌구축증,뒤피트렌구축,,,
0777,001,0777,1210,0800,,IRON METABOLISM DISORDER,철대사장애,,,,
0777,003,0777,1210,0800,,SERUM IRON ABNORMAL,비정상혈청철,혈청철이상,,,
0777,004,0777,1210,0800,,TIBC ABNORMAL,총철결합능이상,,,,
0777,005,0777,1210,0800,,SERUM FERRITIN INCREASED,혈청페리틴증가,,,,
0777,006,0777,1210,0800,,SERUM FERRITIN DECREASED,혈청페리틴감소,,,,
0778,001,,1810,,,NASAL SEPTUM PERFORATION,비중격천공,코사이막천공,,,
0779,001,,1300,,,HYDRONEPHROSIS,수신증,물콩팥증,,,
0780,001,,0410,0420,,ANTICHOLINERGIC SYNDROME,항콜린성증후군,,,,
0781,001,0079,0300,,,ARTHRITIS RHEUMATOID AGGRAVATED,류마티스성관절염악화,류마티스관절염악화,,,
0782,001,,0100,,,PSORIASIS AGGRAVATED,건선악화,"마른비늘증,악화",,,
0783,001,,1600,0600,0420,ILEUS PARALYTIC NEONATAL,신생아마비성장폐색증,신생아마비성창자막힘증,,,
0784,001,,1600,1040,1230,PURPURA NEONATAL,신생아자반증,신생아자반병,신생아자색반,,
0785,001,,1600,1210,,ANAEMIA NEONATAL,신생아빈혈,,,,
0785,002,,1600,1210,,FOETAL HAEMOGLOBIN DECREASED,태아혈색소감소,태아헤모글로빈감소,,,
0787,001,,0800,,,FIBROCYSTIC DISEASE OF PANCREAS,췌장섬유낭종성질환,췌장섬유낭병,이자섬유낭종성질환,,
0787,003,,0800,,,MUCOVISCIDOSIS,점액점착증,뮤코비시도시스,,,
0787,004,,0800,,,CYSTIC FIBROSIS PANCREATIC,췌장낭성섬유증,췌장낭포성섬유증,이자낭포성섬유증,,
0788,001,1155,1700,0600,,GASTRIC CARCINOMA,위암종,위암,,,
0788,003,1155,1700,0600,,STOMACH CARCINOMA,위암종,위암,,,
0788,004,1155,1700,0600,,GASTRIC CANCER STAGE III,위암3기,,,,
0788,005,1155,1700,0600,,GASTRIC CANCER STAGE 0,위암0기,,,,
0788,006,1155,1700,0600,,GASTRIC CANCER STAGE IV,위암4기,,,,
0789,001,1155,1700,0600,,RECTAL CARCINOMA,직장암종,직장암,,,
0789,003,1155,1700,0600,,CARCINOMA OF RECTUM,직장암종,직장암,,,
0789,004,1155,1700,0600,,RECTAL CANCER STAGE III,직장암3기,,,,
0789,006,1155,1700,0600,,ANAL CANCER,항문암,,,,
0789,007,1155,1700,0600,,ANAL CANCER METASTATIC,전이성항문암,전이항문암,,,
0789,008,1155,1700,0600,,RECTAL CANCER METASTATIC,전이성직장암,전이직장암,전이곧창자암,,
0789,009,1155,1700,0600,,RECTOSIGMOID CANCER,직장구불결장암,곧창자구불창자암,,,
0790,001,1155,1700,0600,,OESOPHAGEAL CARCINOMA,식도암종,식도암,,,
0790,003,1155,1700,0600,,CARCINOMA OF OESOPHAGUS,식도암종,식도암,,,
0791,001,,0800,,,CREATINE PHOSPHOKINASE INCREASED,크레아틴인산활성효소증가,크레아틴포스포키나아제증가,CPK 증가,,
0791,003,,0800,,,CPK INCREASED,크레아틴인산활성효소증가,크레아틴인산화활성효소증가,CPK 증가,,
0791,004,,0800,,,CREATINE KINASE INCREASED,크레아틴키나아제증가,CK 증가,,,
0791,005,,0800,,,CREATINE PHOSPHOKINASE MB INCREASED,CK MB 증가,크레아틴인산활성효소MB증가,크레아틴포스포키나아제MB증가,,
0793,001,,1220,,,MONOCYTOSIS,단핵구증가증,,,,
0794,001,0481,1230,1040,,THROMBOSIS RETINAL ARTERY,망막동맥혈전증,,,,
0794,003,0481,1230,1040,,RETINAL ARTERY OCCLUSION,망막동맥막힘,망막동맥폐쇄,,,
0795,001,0271,0600,,,COLITIS ULCERATIVE AGGRAVATED,궤양성대장염악화,궤양성잘록창자염악화,,,
0796,001,,1700,1420,,OVARIAN CYST,난소낭종,,,,
0796,003,,1700,1420,,OVARIAN TUMOUR BENIGN,양성난소종양,,,,
0798,001,,0800,,,HYPOMAGNESAEMIA,저마그네슘혈증,,,,
0799,001,,0600,0420,,HYPOCHLORHYDRIA,위산저하,위산저하증,저염산증,,
0799,003,,0600,0420,,GASTRIC ACID DECREASED,위산감소,,,,
0799,004,,0600,0420,,ACHYLIA GASTRICA,무위산증,,,,
0799,005,,0600,0420,,ACHLORHYDRIA,무위산증,,,,
0800,001,,1500,0900,,HYPOTHYROIDISM CONGENITAL,선천갑상샘기능저하증,선천성갑상선저하증,,,
0801,001,,0800,0900,0200,OSTEOMALACIA,골연화증,뼈무름증,,,
0802,001,,1500,0700,,BILIARY ATRESIA,담도협착증,담도폐쇄증,쓸개길폐쇄증,,
0803,001,,1600,0410,,HYPOKINESIA NEONATAL,신생아운동감소증,신생아과소운동증,,,
0804,001,,1600,0410,,HYPOTONIA NEONATAL,신생아근긴장저하,신생아근육긴장저하,,,
0805,001,,1100,1830,,BRONCHITIS,기관지염,,,,
0805,003,,1100,1830,,BRONCHIAL IRRITATION,기관지자극,,,,
0805,004,,1100,1830,,LOWER RESPIRATORY TRACT INFECTION,하기도감염,,,,
0805,005,,1100,1830,,BRONCHITIS AGGRAVATED,기관지염악화,,,,
0805,006,,1100,1830,,BACTERIA NOS SPUTUM IDENTIFIED,객담에서확인된상세불명의세균,가래에서확인된상세불명의박테리아,,,
0805,007,,1100,1830,,BRONCHITIS CHRONIC,만성기관지염,,,,
0805,008,,1100,1830,,BRONCHITIS VIRAL,바이러스성기관지염,,,,
0805,009,,1100,1830,,SPUTUM PURULENT,화농성가래,농성가래,화농성객담,농성객담,
0805,010,,1100,1830,,BRONCHITIS BACTERIAL,세균성기관지염,박테리아성기관지염,,,
0806,001,,1600,0500,,SOMNOLENCE NEONATAL,신생아졸림,신생아기면,,,
0807,001,,1600,1230,,THROMBOCYTOPENIA NEONATAL,신생아혈소판감소증,,,,
0808,001,,1300,,,RENAL CORTICAL NECROSIS,신피질괴사,콩팥겉질괴사,신장피질괴사,,
0809,001,,1030,,,ARRHYTHMIA NODAL,결절성부정맥,결절부정맥,,,
0809,002,,1030,,,JUNCTIONAL RHYTHM,방실접합부리듬,접합부성리듬,방실접합부율동,,
0809,003,,1030,,,IDIOVENTRICULAR RHYTHM ACCELERATED,가속심실고유리듬,가속심실고유율동,,,
0810,001,,0410,,,BRAIN STEM DISORDER,뇌간장애,뇌줄기장애,,,
0810,003,,0410,,,BRAIN STEM ISCHAEMIA,뇌간허혈,뇌줄기허혈,,,
0810,004,,0410,,,BULBAR PALSY,연수마비,숨뇌마비,,,
0810,005,,0410,,,LOCKED-IN SYNDROME,락트-인증후군,감금증후군,,,
0810,006,,0410,,,BRAIN STEM INFARCTION,뇌간경색,뇌줄기경색,,,
0810,007,,0410,,,BRAIN STEM DYSFUNCTION,뇌줄기기능장애,뇌간기능장애,뇌실기능장애,,
0810,008,,0410,,,PSEUDOBULBAR PALSY,거짓숨뇌마비,거짓연수마비,,,
0811,001,,0600,,,ILEITIS AGGRAVATED,회장염악화,돌창자염악화,,,
0811,003,,0600,,,REGIONAL ILEITIS AGGRAVATED,국소성회장염악화,국소회장염악화,국소돌창자염악화,,
0812,001,,1600,1010,1100,CYANOSIS NEONATAL,신생아청색증,,,,
0813,001,,1600,0410,,DYSKINESIA NEONATAL,신생아운동이상증,,,,
0814,001,,1600,0700,1810,HEPATOSPLENOMEGALY NEONATAL,신생아간비장비대,신생아간비비대,신생아간지라비대,신생아간비종대,
0815,001,,1700,,,EOSINOPHILIC GRANULOMA,호산구육아종,,,,
0816,001,0374,0800,,,HYPOCHLORAEMIA,저염소혈증,,,,
0816,002,0374,0800,,,BLOOD CHLORIDE DECREASED,혈중염소감소,,,,
0817,001,,1500,0200,,FACE MALFORMATION,얼굴기형,,,,
0817,002,,1500,0200,,DENTOFACIAL MALFORMATION,치아안면기형,치아얼굴기형,,,
0817,003,,1500,0200,,ORAL MALFORMATION,구강기형,입기형,,,
0817,004,,1500,0200,,MICROSTOMIA,소구증,작은입증,,,
0818,001,,1600,1040,1230,THROMBOPHLEBITIS NEONATAL,신생아혈전정맥염,,,,
0819,001,,1700,0700,,BILE DUCT CARCINOMA,쓸개관암종,담관암,담관암종,쓸개관암,
0819,003,,1700,0700,,GALLBLADDER CARCINOMA,쓸개암종,담낭암종,쓸개암,담낭암,
0819,004,,1700,0700,,CARCINOMA BILE DUCT,쓸개관암종,담관암,담관암종,쓸개관암,
0820,001,0820,0800,,,HYPERLIPAEMIA,고지혈증,,,,
0820,003,0820,0800,,,LIPIDS SERUM INCREASED,혈청지질증가,혈청지방증가,,,
0821,001,,1500,0600,1100,TRACHEO-OESOPHAGEAL FISTULA,기관지식도루,기관식도류,기관식도샛길,,
0822,001,,1210,,,ANAEMIA HYPERCHROMIC,고색소성빈혈,고색소빈혈,,,
0823,001,,1500,,,TONGUE TIE,혀유착증,설소대단축증,,,
0824,001,,1830,,,POLIOMYELITIS,소아마비,회색질척수염,,,
0824,003,,1830,,,POLIOENCEPHALITIS,회색질뇌염,,,,
0824,004,,1830,,,BULBAR POLIO,연수소아마비,연수폴리오,,,
0824,005,,1830,,,POLIOMYELITIS POST-VACCINE,예방접종후소아마비,예방접종으로인한회색질척수염,,,
0825,001,,1500,0900,,ADRENOGENITAL SYNDROME CONGENITAL,선천부신성기증후군,선천성부신성기증후군,,,
0826,001,1631,1700,1420,,CERVICAL SMEAR TEST POSITIVE,자궁경부도말검사양성,,,,
0826,003,1631,1700,1420,,CERVICAL SMEAR POSITIVE CLASS III TO V,자궁경부도말검사양성class3-5,자궁경부도말검사양성클래스3-5,,,
0827,001,,0800,,,HYPOPROTEINAEMIA,저단백혈증,저단백질혈증,,,
0827,003,,0800,,,SERUM PROTEIN DECREASED,혈청단백감소,혈청단백질감소,,,
0827,004,,0800,,,BLOOD ALBUMIN DECREASED,혈중알부민감소,,,,
0827,005,,0800,,,HYPOALBUMINAEMIA,저알부민혈증,,,,
0828,001,0828,0100,0900,,HYPOTRICHOSIS,털감소증,빈모증,,,
0828,003,0828,0100,0900,,DEPILATION,탈모,,,,
0830,001,,0800,,,LIPODYSTROPHY,지방이영양증,지방이상증,,,
0830,002,,0800,,,LIPODYSTROPHY ACQUIRED,후천성지방이영양증,후천성지방이상증,,,
0830,003,,0800,,,LIPOATROPHY,지방위축증,,,,
0830,004,,0800,,,LIPODYSTROPHY FACE,안면지방이영양증,안면지방이상증,,,
0831,001,,1700,1420,,HYDATIDIFORM MOLE,포상기태,,,,
0831,003,,1700,1420,,HYDATIDIFORM MOLE BENIGN,양성포상기태,,,,
0832,001,,1600,1230,1040,HAEMORRHAGE NOS NEONATAL,신생아상세불명의출혈,,,,
0833,001,,1600,1100,,APNOEA NEONATAL,신생아무호흡,,,,
0834,001,,1600,1030,,CARDIAC ARREST NEONATAL,신생아심장정지,신생아심정지,,,
0834,002,,1600,1030,,CARDIO-RESPIRATORY ARREST NEONATE,신생아심폐정지,신생아심장호흡정지,,,
0835,001,,1600,0600,,ANOREXIA NEONATAL,신생아식욕부진,,,,
0836,001,,1600,0420,0600,VOMITING NEONATAL,신생아구토,,,,
0837,001,,0900,,,BREAST PAIN MALE,남성가슴통증,,,,
0838,001,,0900,,,MASTITIS MALE,남성유방염,,,,
0839,001,,0800,0200,,VITAMIN D DEFICIENCY,비타민D결핍,비타민D결핍증,,,
0840,001,,1700,1420,,CERVICAL UTERINE POLYP,자궁경부폴립,자궁목폴립,,,
0841,001,,1600,0700,,HEPATOCELLULAR DAMAGE NEONATAL,신생아간세포손상,,,,
0842,001,,0800,,,COMA DIABETIC,당뇨병성혼수,당뇨성혼수,당뇨혼수,,
0842,003,,0800,,,COMA HYPERGLYCAEMIC,고혈당성혼수,고혈당혼수,,,
0843,001,,1600,0900,,GENITALIA EXTERNAL AMBIGUOUS,모호한외부생식기,모호한바깥생식기관,애매한바깥생식기관,,
0844,001,,1820,,,TYMPANIC MEMBRANE PERFORATION,고막천공,고막뚫림,,,
0844,003,,1820,,,EAR DRUM PERFORATION,고막천공,고막뚫림,,,
0845,001,,1220,,,LYMPHOPENIA,림프구감소증,,,,
0846,001,0706,1500,,,URINARY TRACT MALFORMATION,요로기형,,,,
0846,002,0706,1500,,,HORSESHOE KIDNEY,말굽콩팥,마제상콩팔,마제신,,
0846,003,0706,1500,,,URETHRAL ANOMALY CONGENITAL,선천성요로이상,선천요도기형,,,
0846,004,0706,1500,,,URETEROCELE,요관류,요관낭종,,,
0847,001,,1500,0431,,BLINDNESS CONGENITAL,선천성시각상실,선천성실명,,,
0848,001,,0500,1420,,DYSPAREUNIA,성교통,성교통증,,,
0849,001,,1600,0431,,VISION ABNORMAL NEONATAL,신생아시각이상,신생아시력이상,,,
0850,001,1451,0410,,,HYPOREFLEXIA,반사저하,저반사증,과소반사,,
0850,003,1451,0410,,,REFLEXES ABSENT,반사소실,반사결여,,,
0850,004,1451,0410,,,AREFLEXIA,무반사,무반사증,,,
0851,001,,1500,0200,,JAW MALFORMATION,턱기형,,,,
0851,003,,1500,0200,,MICROGNATHIA,소하악증,하악왜소증,작은턱증,,
0851,004,,1500,0200,,MACROGNATHIA,거대하악증,대악증,큰턱증,,
0851,005,,1500,0200,,MICROGENIA,소악증,이부왜소증,작은턱끝증,,
0852,001,,0431,0420,,PUPILLARY REFLEX IMPAIRED,동공반사이상,동공반사장애,동공반사부전,,
0853,001,,1230,,,FIBRINOGEN PLASMA INCREASED,혈장섬유소원증가,혈장피브리노겐증가,,,
0854,001,,1700,0700,,HEPATIC NEOPLASM MALIGNANT,악성간신생물,,,,
0854,002,,1700,0700,,HEPATIC CANCER STAGE IV,간암4기,간암사기,,,
0855,001,,0100,,,HAIR TEXTURE ABNORMAL,모발결이상,모발감촉이상,모발조직이상,,
0856,001,,1410,1810,,PERINEAL PAIN MALE,남성회음부통증,남성사타구니통증,,,
0857,001,,1700,1420,,UTERINE FIBROID,자궁섬유종,자궁근종,자궁평활근종,,
0857,003,,1700,1420,,FIBROIDS,섬유종,유사섬유종,,,
0857,004,,1700,1420,,UTERINE FIBROMYOMA,자궁섬유근육종,자궁섬유근종,,,
0857,005,,1700,1420,,DEGENERATION OF UTERINE FIBROID,자궁섬유종변성,변성자궁섬유종,자궁근종변성,,
0857,006,,1700,1420,,UTERINE FIBROIDS AGGRAVATED,자궁섬유종악화,자궁근종악화,악화된자궁섬유종,악화성자궁근종,
0857,007,,1700,1420,,UTERINE FIBROID EMBOLISATION,자궁섬유종색전술,자궁근종색전술,,,
0858,001,,1500,0410,,PARALYSIS SPASTIC CONGENITAL,선천성경직성마비,선천적경직성마비,,,
0858,003,,1500,0410,,SPASTICITY CONGENITAL,선천성경직,선천적강직,,,
0859,001,1107,1500,1410,1420,SEX CHROMOSOME DISORDER,성염색체질환,성염색체장애,,,
0859,003,1107,1500,1410,1420,TURNER'S SYNDROME,터너증후군,,,,
0859,004,1107,1500,1410,1420,KLINEFELTER'S SYNDROME,클라인펠터증후군,,,,
0860,001,0860,0431,,,UVEITIS,포도막염,,,,
0860,003,0860,0431,,,VITRITIS,유리체염,초자체염,,,
0861,001,,1700,1600,1220,LEUKAEMIA NEONATAL,신생아백혈병,,,,
0862,001,2055,1830,,,HERPES ZOSTER,대상포진,,,,
0862,002,2055,1830,,,SHINGLES,띠헤르페스,대상포진,,,
0863,001,,1700,,,NEUROFIBROMATOSIS AGGRAVATED,신경섬유종증악화,악화된신경섬유종증,,,
0864,001,,0200,,,SYNOVITIS,윤활막염,활액막염,활막염,,
0865,001,,1600,1830,,SEPSIS NEONATAL,신생아패혈증,,,,
0866,001,,1600,1300,1830,URINARY TRACT INFECTION NEONATAL,신생아요로감염,,,,
0867,001,2055,1830,,,HERPES SIMPLEX,단순헤르페스,단순포진,,,
0867,003,2055,1830,,,HERPES GENITAL,생식기포진,생식기헤르페스,성기헤르페스,,
0867,004,2055,1830,,,HERPES LABIALIS,입술헤르페스,구순포진,입술포진,,
0867,005,2055,1830,,,HERPES LESION INTRA-ORAL,입안헤르페스병소,구강헤르페스병변,입안포진증,,
0867,006,2055,1830,,,HERPES SIMPLEX AGGRAVATED,단순헤르페스악화,,,,
0867,007,2055,1830,,,HERPES SIMPLEX INFECTION PERINATAL,출생전후기단순헤르페스감염,출생전후기단순포진감염,,,
0867,008,2055,1830,,,HERPES OESOPHAGITIS,헤르페스식도염,포진성식도염,,,
0869,001,,1600,0410,,CONVULSIONS NEONATAL,신생아경련,신생아경기,,,
0870,001,0706,1500,,,RENAL AGENESIS,신장무발생,신장무형성,콩팥무발생,신무형성증,
0871,001,,0100,,,BULLOUS ERUPTION,물집발진,수포발진,,,
0871,003,,0100,,,BLISTERS,수포,물집,,,
0871,004,,0100,,,RASH BULLOUS,수포성발진,물집발진,,,
0871,005,,0100,,,DERMATITIS BULLOUS,수포성피부염,물집피부염,,,
